x,y,v
56.7957096,-126.2246232,8.2566045
56.6362460,-126.3453212,8.3097869
56.4767588,-126.4660346,8.3625411
56.3173011,-126.5867228,8.4145172
56.1578294,-126.7074181,8.4660113
55.9983438,-126.8281201,8.5171114
55.8388768,-126.9488038,8.5674566
55.6793969,-127.0694927,8.6173951
55.5199129,-127.1901797,8.6669696
55.3604316,-127.3108593,8.7158106
55.2009438,-127.4315385,8.7643117
55.0414602,-127.5522086,8.8124437
54.8819618,-127.6728839,8.8599260
54.7224678,-127.7935516,8.9070693
54.5629847,-127.9142123,8.9538030
54.4034836,-128.0348982,8.9998438
54.2440119,-128.1555887,9.0455045
54.0845707,-128.2763012,9.0906668
53.9251311,-128.3970787,9.1351269
53.7657600,-128.5178923,9.1694851
53.6064440,-128.6387721,9.1842544
53.4471554,-128.7597554,9.0995027
53.2879703,-128.8808029,8.9925969
53.1288580,-129.0019569,8.8855949
52.9698024,-129.1232488,8.7783693
52.8108821,-129.2446331,8.6709669
52.6520420,-129.3661530,8.5632552
52.4932443,-129.4878184,8.4551104
52.3345989,-129.6095387,8.3466546
52.1760123,-129.7313889,8.2376835
52.0174873,-129.8533723,8.1281629
51.8591034,-129.9754149,8.0182713
51.7007549,-130.0975745,7.9078158
51.5424474,-130.2198215,7.7967768
51.3842237,-130.3420933,7.6853420
51.2260055,-130.4644185,7.5733215
51.0677914,-130.5867649,7.4608486
50.9095888,-130.7090835,7.3482045
50.7513347,-130.8313628,7.2354740
50.5930077,-130.9535339,7.1229659
50.4345444,-131.0755319,7.0107745
50.2758698,-131.1972739,6.8991957
50.1169457,-131.3186211,6.7888765
49.9576160,-131.4395009,6.6795627
49.7978022,-131.5597653,6.5717923
49.6374979,-131.6792021,6.4663015
49.4764303,-131.7977928,6.3623235
49.3145821,-131.9153371,6.2604997
49.1520876,-132.0315593,6.1613373
48.9885334,-132.1466832,6.0638255
48.8240160,-132.2604758,5.9687412
48.6585623,-132.3725366,5.8762223
48.4915178,-132.4829778,5.7851170
48.3233676,-132.5911938,5.6962471
48.1537221,-132.6971818,5.6090060
47.9824878,-132.8007423,5.5227703
47.8097422,-132.9015751,5.4382387
47.6352641,-132.9995646,5.3543681
47.4593061,-133.0943386,5.2710741
47.2812329,-133.1860067,5.1882508
47.1016150,-133.2740594,5.1053242
46.9204723,-133.3583064,5.0222333
46.7369884,-133.4389311,4.9384106
46.5522394,-133.5152878,4.8543800
46.3659662,-133.5873437,4.7701605
46.1773660,-133.6552265,4.6865087
45.9877279,-133.7183040,4.6035664
45.7968856,-133.7764968,4.5215456
45.6037437,-133.8299395,4.4416720
45.4097789,-133.8780096,4.3633065
45.2146718,-133.9204793,4.2865436
45.0181032,-133.9570394,4.2121618
44.8206145,-133.9873599,4.1399277
44.6220108,-134.0112756,4.0692867
44.4226148,-134.0284824,4.0002481
44.2230293,-134.0386265,3.9334661
44.0230384,-134.0414312,3.8680159
43.8230061,-134.0365907,3.8038698
43.6234514,-134.0238309,3.7416406
43.4245350,-134.0028781,3.6808544
43.2266880,-133.9734821,3.6211710
43.0303724,-133.9354143,3.5627809
42.8359100,-133.8884265,3.5054449
42.6439409,-133.8323542,3.4484367
42.4550534,-133.7670526,3.3916097
42.2694625,-133.6922373,3.3337838
42.0881297,-133.6079042,3.2745085
41.9116936,-133.5139847,3.2135731
41.7407042,-133.4103076,3.1497527
41.5761044,-133.2967949,3.1291440
41.4187627,-133.1736091,3.1204444
41.2691783,-133.0407578,3.1121052
41.1285290,-132.8990725,3.1045509
40.9968001,-132.7487338,3.0973351
40.8743985,-132.5902716,3.0904333
40.7622320,-132.4248363,3.0839442
40.6604991,-132.2527472,3.0777791
40.5695211,-132.0744874,3.0717529
40.4898319,-131.8910596,3.0657447
40.4216812,-131.7030413,3.0591296
40.3653284,-131.5110853,3.0508789
40.3210718,-131.3160906,3.0395017
40.2890859,-131.1185260,3.0323842
40.2696257,-130.9194522,3.0376976
40.2626662,-130.7198160,3.0613941
40.2678876,-130.5195130,3.1036752
40.2847455,-130.3201300,3.1491440
40.3126037,-130.1225247,3.1963476
40.3511954,-129.9259862,3.2417420
40.4000171,-129.7317392,3.2858443
40.4584702,-129.5406878,3.3295737
40.5261547,-129.3531324,3.3737025
40.6031713,-129.1684376,3.4206499
40.6885097,-128.9880687,3.4711334
40.7817372,-128.8114839,3.5254747
40.8824520,-128.6384480,3.5838183
40.9897976,-128.4698205,3.6469574
41.1032515,-128.3057336,3.7131698
41.2229685,-128.1454351,3.7806291
41.3486444,-127.9889422,3.8487877
41.4786129,-127.8377831,3.9173841
41.6137272,-127.6903980,3.9867042
41.7536559,-127.5467142,4.0567049
41.8969606,-127.4076794,4.1281223
42.0441439,-127.2722672,4.2005197
42.1949536,-127.1402665,4.2736733
42.3482611,-127.0121988,4.3482401
42.5045420,-126.8872233,4.4235344
42.6633128,-126.7653453,4.4994961
42.8241640,-126.6465073,4.5767351
42.9871084,-126.5303592,4.6545608
43.1517424,-126.4168730,4.7331981
43.3182426,-126.3056240,4.8130489
43.4859167,-126.1967363,4.8936018
43.6549251,-126.0898467,4.9753314
43.8252994,-125.9848395,5.0582745
43.9965131,-125.8818855,5.1419794
44.1689643,-125.7805473,5.2268949
44.3423732,-125.6807803,5.3129064
44.5164064,-125.5825454,5.3996812
44.6912806,-125.4854760,5.4876324
44.8667482,-125.3894514,5.5765656
45.0425678,-125.2943229,5.6661056
45.2187878,-125.1997647,5.7563787
45.3952052,-125.1055662,5.8467991
45.5716411,-125.0114862,5.9358194
45.7480168,-124.9172121,6.0213253
45.9241046,-124.8224925,6.1006854
46.0998062,-124.7269916,6.1753158
46.2749708,-124.6304095,6.2434907
46.4492737,-124.5325728,6.2500482
46.6227877,-124.4331303,6.2124296
46.7953546,-124.3318622,6.1186904
46.9664892,-124.2287328,6.0309800
47.1364700,-124.1232439,5.9460025
47.3049857,-124.0153209,5.8641274
47.4716917,-123.9050203,5.7853687
47.6368083,-123.7920558,5.7081094
47.8000714,-123.6764628,5.6327398
47.9613066,-123.5582189,5.5599955
48.1205469,-123.4371499,5.4885649
48.2775693,-123.3132730,5.4189301
48.4322603,-123.1865290,5.3510664
48.5845119,-123.0568141,5.2841871
48.7341458,-122.9241395,5.2187941
48.8810544,-122.7886143,5.1546808
49.0253547,-122.6500387,5.0913952
49.1666404,-122.5085590,5.0295878
49.3047953,-122.3637985,4.9688233
49.4394061,-122.2158393,4.9087978
49.5704153,-122.0645184,4.8501771
49.6975579,-121.9099328,4.7923035
49.8203394,-121.7525290,4.7350933
49.9394327,-121.5912505,4.6791909
50.0538779,-121.4272257,4.6238890
50.1634972,-121.2605605,4.5692237
50.2687962,-121.0901401,4.5157125
50.3688349,-120.9170685,4.4627308
50.4635981,-120.7411770,4.4126037
50.5531671,-120.5620539,4.3950331
50.6370338,-120.3802006,4.3779495
50.7147954,-120.1962075,4.3614817
50.7866110,-120.0095779,4.3462664
50.8524329,-119.8202499,4.3332453
50.9118928,-119.6293231,4.3225315
50.9650579,-119.4371323,4.3146793
51.0121511,-119.2428371,4.3113988
51.0525252,-119.0477033,4.3138858
51.0865088,-118.8513239,4.3219360
51.1145355,-118.6528371,4.3355698
51.1364213,-118.4538257,4.3559183
51.1521192,-118.2551287,4.3832355
51.1618211,-118.0549627,4.4144875
51.1655476,-117.8543688,4.4495463
51.1634868,-117.6547656,4.4883804
51.1558218,-117.4545552,4.5283988
51.1429006,-117.2548514,4.5696624
51.1251704,-117.0555170,4.6140348
51.1028349,-116.8567800,4.6604842
51.0759616,-116.6586646,4.7098073
51.0445866,-116.4610896,4.7635202
51.0089557,-116.2643380,4.8197041
50.9693143,-116.0683459,4.8792221
50.9259017,-115.8730864,4.9426327
50.8790063,-115.6787001,5.0081758
50.8288724,-115.4851103,5.0765182
50.7757479,-115.2922779,5.1478197
50.7199063,-115.1002594,5.2207459
50.6615787,-114.9089715,5.2957687
50.6009968,-114.7183553,5.3728819
50.5384086,-114.5284214,5.4511129
50.4740248,-114.3390830,5.5307390
50.4080516,-114.1502665,5.6116273
50.3407090,-113.9619618,5.6931277
50.2721818,-113.7740824,5.7753294
50.2026467,-113.5865484,5.8579787
50.1322937,-113.3993454,5.9407383
50.0612773,-113.2123932,6.0235324
49.9897391,-113.0256134,6.1059681
49.9178326,-112.8390003,6.1880284
49.8456708,-112.6524889,6.2695129
49.7733438,-112.4660117,6.3498880
49.7009459,-112.2795875,6.4294749
49.6285200,-112.0931809,6.5080211
49.5560737,-111.9067477,6.5849456
49.4836331,-111.7203387,6.6609622
49.4111942,-111.5339412,6.7359121
49.3387399,-111.3475079,6.8093628
49.2662927,-111.1611004,6.8819939
49.1938498,-110.9747095,6.9537076
49.1213943,-110.7882737,7.0238852
49.0489720,-110.6018553,7.0931561
48.9766100,-110.4154382,7.1614571
48.9043191,-110.2289363,7.2279280
48.8321744,-110.0424087,7.2933633
48.7602247,-109.8558346,7.3577558
48.6884930,-109.6691175,7.4200737
48.6170615,-109.4823132,7.4812311
48.5459895,-109.2954007,7.5412477
48.4753172,-109.1082982,7.5991816
48.4051225,-108.9210394,7.6558364
48.3354361,-108.7335807,7.7113523
48.2662923,-108.5459194,7.7650255
48.1977283,-108.3580452,7.8175587
48.1297744,-108.1699488,7.8692077
48.0624526,-107.9816266,7.9196671
47.9957755,-107.7930758,7.9694197
47.9297464,-107.6042939,8.0186849
47.8643659,-107.4152886,8.0673422
47.7996278,-107.2260643,8.1155551
47.7355209,-107.0366207,8.1634727
47.6720359,-106.8469693,8.2110057
47.6091609,-106.6571189,8.2581647
47.5468801,-106.4670670,8.3050779
47.4851821,-106.2768254,8.3516701
47.4240557,-106.0864059,8.3978808
47.3634845,-105.8958025,8.4438510
47.3034576,-105.7050252,8.4895241
47.2439663,-105.5140898,8.5347934
47.1849945,-105.3229860,8.5798221
47.1265319,-105.1317215,8.6245750
47.0685728,-104.9403166,8.6689052
47.0111010,-104.7487569,8.7129976
46.9541070,-104.5570476,8.7568374
46.8975874,-104.3652140,8.8002414
46.8415262,-104.1732374,8.8434123
46.7859142,-103.9811211,8.8863508
46.7307498,-103.7888940,8.9288517
46.6760175,-103.5965350,8.9711213
46.6217087,-103.4040467,9.0131642
46.5678220,-103.2114560,9.0547973
46.5143437,-103.0187453,9.0961877
46.4612654,-102.8259148,9.1373572
46.4085856,-102.6329890,9.1781434
46.3562923,-102.4399540,9.2186769
46.3043773,-102.2468078,9.2589956
46.2528389,-102.0535724,9.2989559
46.2016670,-101.8602377,9.3386550
46.1508533,-101.6667996,9.3781452
46.1003960,-101.4732775,9.4173004
46.0502866,-101.2796652,9.4561874
46.0005170,-101.0859566,9.4948713
45.9510850,-100.8921688,9.5332422
45.9019837,-100.6982988,9.5713389
45.8532050,-100.5043391,9.6092383
45.8047466,-100.3103043,9.6468453
45.7566028,-100.1161945,9.6841733
45.7087659,-99.9220011,9.7213095
45.6612332,-99.7277365,9.7581725
45.6140002,-99.5334032,9.7947527
45.5670594,-99.3389920,9.8311466
45.5204081,-99.1445130,9.8672849
45.4740425,-98.9499709,9.9031374
45.4279555,-98.7553561,9.9388088
45.3821443,-98.5606770,9.9742410
45.3366059,-98.3659394,10.0093847
45.2913335,-98.1711341,10.0443519
45.2463245,-97.9762676,10.0790950
45.2015762,-97.7813467,10.1135470
45.1570825,-97.5863625,10.1478264
45.1128408,-97.3913203,10.1818952
45.0688488,-97.1962268,10.2156698
45.0251011,-97.0010744,10.2492750
44.9815952,-96.8058668,10.2826816
44.9383291,-96.6106106,10.3157905
44.8952982,-96.4152991,10.3487330
44.8525001,-96.2199355,10.3814883
44.8099331,-96.0245250,10.4139436
44.7675933,-95.8290628,10.4462368
44.7254784,-95.6335513,10.4783554
44.6835866,-95.4379942,10.5101782
44.6419143,-95.2423888,10.5418483
44.6004593,-95.0467370,10.5733613
44.5592188,-94.8510408,10.6045985
44.5181892,-94.6552996,10.6357037
44.4773671,-94.4595156,10.6666773
44.4367479,-94.2636887,10.6974266
44.3963267,-94.0678209,10.7280790
44.3560977,-93.8719149,10.7586373
44.3160530,-93.6759691,10.7890598
44.2761846,-93.4799880,10.8194336
44.2364826,-93.2839751,10.8497642
44.1969344,-93.0879280,10.8800568
44.1575273,-92.8918534,10.9103500
44.1182460,-92.6957562,10.9406456
44.0790717,-92.4996336,10.9709652
44.0399877,-92.3034949,11.0013008
44.0009739,-92.1073448,11.0176617
43.9620086,-91.9111819,10.9141911
43.9230738,-91.7150144,10.8065661
43.8841517,-91.5188444,10.6964115
43.8452246,-91.3226750,10.5865764
43.8062738,-91.1265113,10.4769954
43.7672787,-90.9303543,10.3676160
43.7282199,-90.7342119,10.2585642
43.6890768,-90.5380871,10.1497531
43.6498289,-90.3419794,10.0411194
43.6104587,-90.1458995,9.9327473
43.5709480,-89.9498494,9.8245627
43.5312784,-89.7538255,9.7165078
43.4914356,-89.5578410,9.6086333
43.4514038,-89.3618979,9.5009008
43.4111650,-89.1659892,9.3932699
43.3707053,-88.9701306,9.2857931
43.3300063,-88.7743264,9.1784973
43.2890437,-88.5785670,9.0713547
43.2477948,-88.3828723,8.9644805
43.2062284,-88.1872518,8.8580335
43.1643006,-87.9916963,8.7519636
43.1219652,-87.7962327,8.6465514
43.0791620,-87.6008807,8.5422298
43.0358104,-87.4056357,8.4388177
42.9918249,-87.2105356,8.3368987
42.9471037,-87.0156161,8.2372934
42.9015228,-86.8208795,8.1393926
42.8549602,-86.6263770,8.0440591
42.8072887,-86.4321625,7.9520226
42.7583687,-86.2382377,7.8620524
42.7080793,-86.0446632,7.7748982
42.6563103,-85.8515077,7.6907638
42.6029407,-85.6587587,7.6082807
42.5478815,-85.4664833,7.5278702
42.4910608,-85.2747622,7.4493164
42.4323825,-85.0835600,7.3716561
42.3717935,-84.8929517,7.2950305
42.3092566,-84.7030258,7.2192038
42.2446849,-84.5137290,7.1438394
42.1780660,-84.3251444,7.0691001
42.1094406,-84.1373689,6.9955602
42.0386952,-83.9502524,6.9227829
41.9658001,-83.7639966,6.8511437
41.8906386,-83.5786392,6.7808081
41.8131327,-83.3942269,6.7112932
41.7332487,-83.2108709,6.6430552
41.6508808,-83.0285261,6.5760983
41.5660603,-82.8474441,6.5099708
41.4786614,-82.6675299,6.4451395
41.3886102,-82.4888036,6.3814534
41.2960265,-82.3116480,6.3185384
41.2007039,-82.1358015,6.2567646
41.1026032,-81.9613294,6.1959800
41.0019203,-81.7886834,6.1358716
40.8984474,-81.6175971,6.0766621
40.7920846,-81.4480101,6.0183674
40.6831089,-81.2804455,5.9606893
40.5714059,-81.1147936,5.9037062
40.4567048,-80.9507514,5.8477743
40.3393484,-80.7889115,5.7925457
40.2191896,-80.6292320,5.7380546
40.0960447,-80.4717169,5.6847934
39.9699978,-80.3167039,5.6326314
39.8407842,-80.1639729,5.5895433
39.7085599,-80.0138053,5.5675985
39.5734915,-79.8665415,5.5460121
39.4352763,-79.7219368,5.5247735
39.2939670,-79.5801217,5.5039236
39.1499977,-79.4415828,5.4840278
39.0029745,-79.3059794,5.4648384
38.8529887,-79.1734496,5.4463719
38.7003932,-79.0443333,5.4294844
38.5449655,-78.9184618,5.4137949
38.3867912,-78.7959316,5.3992071
38.2260974,-78.6769310,5.3867364
38.0628194,-78.5614152,5.3759380
37.8970609,-78.4494599,5.3665520
37.7289415,-78.3411375,5.3596695
37.5585072,-78.2364596,5.3548520
37.3858880,-78.1354826,5.3516877
37.2111344,-78.0382016,5.3512804
37.0343676,-77.9446391,5.3532987
36.8557141,-77.8548882,5.3571643
36.6751516,-77.7689595,5.3638950
36.4929143,-77.6868750,5.3732178
36.3088698,-77.6084940,5.3842706
36.1233189,-77.5338948,5.3977013
35.9363945,-77.4631046,5.4128505
35.7478757,-77.3960259,5.4288441
35.5581493,-77.3327840,5.4456662
35.3672597,-77.2733737,5.4628156
35.1750427,-77.2177300,5.4802549
34.9818909,-77.1659450,5.4983141
34.7877510,-77.1179680,5.5173504
34.5926204,-77.0737583,5.5371404
34.3967752,-77.0333258,5.5586020
34.2001587,-76.9965919,5.5815669
34.0029026,-76.9635068,5.6056610
33.8050794,-76.9339985,5.6321084
33.6067578,-76.9079847,5.6599577
33.4080960,-76.8853857,5.6889841
33.2089689,-76.8660863,5.7202834
33.0096106,-76.8500078,5.7525307
32.8101126,-76.8370258,5.7857826
32.6103914,-76.8269763,5.8204377
32.4106580,-76.8196922,5.8554744
32.2106298,-76.8150972,5.8909313
32.0108013,-76.8132623,5.9262800
31.8107330,-76.8141741,5.9612473
31.6107188,-76.8178138,5.9955690
31.4109060,-76.8241665,6.0284167
31.2110342,-76.8332427,6.0603333
31.0113892,-76.8450419,6.0905873
30.8119312,-76.8595826,6.1190883
30.6126268,-76.8768905,6.1465022
30.4136513,-76.8969759,6.1717961
30.2149365,-76.9198712,6.1956912
30.0166190,-76.9455867,6.2185455
29.8186139,-76.9741595,6.2392157
29.6210764,-77.0055916,6.2589420
29.4241134,-77.0398846,6.2775623
29.2274818,-77.0771020,6.2944996
29.0315685,-77.1171866,6.3106642
28.8362976,-77.1601629,6.3257345
28.6415056,-77.2060804,6.3395791
28.4476358,-77.2548358,6.3527598
28.2544382,-77.3065064,6.3649429
28.0619545,-77.3611355,6.3762150
27.8705422,-77.4186429,6.3869254
27.6798921,-77.4791012,6.3967907
27.4901341,-77.5424068,6.4059624
27.3014649,-77.6084677,6.4146789
27.1136966,-77.6773502,6.4227338
26.9269511,-77.7490078,6.4302610
26.7413684,-77.8233824,6.4374396
26.5568455,-77.9005129,6.4441352
26.3734643,-77.9803651,6.4504356
26.1913322,-78.0628894,6.4564836
26.0104075,-78.1481026,6.4622012
25.8307414,-78.2359800,6.4676308
25.6524180,-78.3264785,6.4728877
25.4754344,-78.4195972,6.4779321
25.2998263,-78.5153160,6.4827786
25.1256590,-78.6135971,6.4875204
24.9529508,-78.7144275,6.4921445
24.7817320,-78.8177870,6.4966752
24.6120540,-78.9236415,6.5011850
24.4439449,-79.0319693,6.5056847
24.2774313,-79.1427489,6.5102821
24.1125567,-79.2559456,6.5150074
23.9493532,-79.3715303,6.5198852
23.7878374,-79.4894828,6.5252250
23.6280523,-79.6097608,6.5309373
23.4700303,-79.7323265,6.5370355
23.3137691,-79.8571661,6.5441326
23.1593157,-79.9842226,6.5519204
23.0066986,-80.1134489,6.5603961
22.8558968,-80.2448363,6.5702539
22.7069545,-80.3783165,6.5810592
22.5598978,-80.5138307,6.5927149
22.4146904,-80.6513749,6.6058139
22.2713653,-80.7908774,6.6199733
22.1299504,-80.9322661,6.6349885
21.9904010,-81.0755386,6.6512921
21.8527296,-81.2206339,6.6686783
21.7169704,-81.3674627,6.6868581
21.5830786,-81.5160183,6.7061232
21.4510359,-81.6662661,6.7264919
21.3208849,-81.8180949,6.7476047
21.1925921,-81.9714874,6.7696349
21.0661273,-82.1264400,6.7928362
20.9415430,-82.2828399,6.8167586
20.8187617,-82.4407093,6.8414534
20.6977980,-82.5999321,6.8673866
20.5786013,-82.7605025,6.8940079
20.4611303,-82.9224136,6.9213121
20.3454595,-83.0854950,6.9497850
20.2314942,-83.2498117,6.9789446
20.1191887,-83.4153656,7.0087277
20.0086257,-83.5819652,7.0394989
19.8997202,-83.7496665,7.0709641
19.7924067,-83.9185024,7.1029811
19.6867588,-84.0882845,7.1358256
19.5827148,-84.2590358,7.1693377
19.4801914,-84.4308194,7.2033307
19.3792483,-84.6034592,7.2380224
19.2798414,-84.7769494,7.2733330
19.1818801,-84.9513694,7.3090609
19.0854096,-85.1265574,7.3453889
18.9903921,-85.3024962,7.3822746
18.8967412,-85.4792615,7.4195227
18.8044880,-85.6567083,7.4572966
18.7135924,-85.8348238,7.4955624
18.6239808,-86.0136626,7.5341443
18.5356695,-86.1931017,7.5731963
18.4486126,-86.3731400,7.6126763
18.3627541,-86.5537997,7.6524349
18.2780928,-86.7349885,7.6926221
18.1945802,-86.9167131,7.7331805
18.1121777,-87.0989602,7.7739883
18.0308638,-87.2816792,7.8151948
17.9505935,-87.4648718,7.8567258
17.8713428,-87.6484924,7.8984842
17.7930676,-87.8325431,7.9406193
17.7157335,-88.0170034,7.9830405
17.6393270,-88.2018039,8.0256709
17.5637807,-88.3870055,8.0686536
17.4890765,-88.5725523,8.1118819
17.4152075,-88.7583595,8.1552950
17.3420867,-88.9445464,8.1990086
17.2697126,-89.1310205,8.2429042
17.1980853,-89.3176826,8.2869359
17.1270979,-89.5047003,8.3311604
17.0567535,-89.6919167,8.3754584
16.9870345,-89.8793053,8.4197968
16.9178884,-90.0669888,8.4641201
16.8493353,-90.2548788,8.5083619
16.7813717,-90.4429365,8.5525265
16.7139506,-90.6312379,8.5965183
16.6470748,-90.8197297,8.6403312
16.5807411,-91.0083778,8.6839994
16.5149165,-91.1972358,8.7274198
16.4495990,-91.3862726,8.7706013
16.3847876,-91.5754567,8.8136033
16.3204586,-91.7648239,8.8563286
16.2566065,-91.9543594,8.8987769
16.1932306,-92.1440353,8.9410303
16.1303138,-92.3338731,8.9830074
16.0678482,-92.5238681,9.0246842
16.0058321,-92.7139974,9.0661620
15.9442526,-92.9042724,9.1073775
15.8831013,-93.0946917,9.1482749
15.8223743,-93.2852398,9.1889733
15.7620616,-93.4759213,9.2294274
15.7021558,-93.6667327,9.2695471
15.6426505,-93.8576676,9.3094685
15.5835368,-94.0487275,9.3491643
15.5248102,-94.2399011,9.3885096
15.4664612,-94.4311932,9.4276578
15.4084815,-94.6226051,9.4665994
15.3508704,-94.8141133,9.5051768
15.2936148,-95.0057351,9.5435611
15.2367064,-95.1974731,9.5817528
15.1801481,-95.3892913,9.6195904
15.1239239,-95.5812173,9.6572400
15.0680247,-95.7732543,9.6947098
15.0124542,-95.9653606,9.7318732
14.9571952,-96.1575652,9.7688641
14.9022359,-96.3498747,9.8057053
14.8475788,-96.5422438,9.8423176
14.7932044,-96.7346987,9.8788052
14.7390964,-96.9272502,9.9151974
14.6852530,-97.1198506,9.9514711
14.6316512,-97.3125200,9.9877006
14.5782673,-97.5052741,10.0239070
14.5250932,-97.6980631,10.0601138
14.4721000,-97.8909020,10.0963596
14.4192565,-98.0838042,10.1326409
14.3665448,-98.2767240,10.1689931
14.3139302,-98.4696680,10.2054034
14.2613752,-98.6626451,10.2418422
14.2088527,-98.8556189,10.2782980
14.1563242,-99.0485881,10.2955823
14.1037508,-99.2415567,10.2767763
14.0511022,-99.4344975,10.1678741
13.9983411,-99.6274053,10.0595525
13.9454262,-99.8202775,9.9516296
13.8923202,-100.0130932,9.8442910
13.8389828,-100.2058446,9.7375407
13.7853752,-100.3985228,9.6311543
13.7314623,-100.5911140,9.5252541
13.6772093,-100.7836115,9.4197986
13.6225864,-100.9760023,9.3145887
13.5675651,-101.1682789,9.2096776
13.5121188,-101.3604373,9.1050045
13.4562271,-101.5524622,9.0004413
13.3998686,-101.7443501,8.8959940
13.3430232,-101.9361000,8.7916030
13.2856771,-102.1276950,8.6872205
13.2278131,-102.3191335,8.5828324
13.1694136,-102.5104160,8.4783976
13.1104664,-102.7015243,8.3739304
13.0509535,-102.8924562,8.2694203
12.9908542,-103.0832111,8.1648752
12.9301508,-103.2737689,8.0603376
12.8688172,-103.4641237,7.9558205
12.8068221,-103.6542696,7.8514491
12.7441327,-103.8441832,7.7472414
12.6807051,-104.0338516,7.6432471
12.6164882,-104.2232558,7.5398328
12.5514227,-104.4123675,7.4368886
12.4854363,-104.6011645,7.3344988
12.4184535,-104.7896023,7.2333565
12.3503829,-104.9776490,7.1330219
12.2811230,-105.1652796,7.0335680
12.2105886,-105.3524101,6.9358732
12.1386689,-105.5390014,6.8391501
12.0652723,-105.7250768,6.7434296
11.9904294,-105.9104185,6.6497049
11.9139062,-106.0951843,6.5570397
11.8355350,-106.2793128,6.4654424
11.7553039,-106.4624239,6.3758387
11.6729760,-106.6447257,6.2871847
11.5884867,-106.8260424,6.1995125
11.5017502,-107.0062508,6.1135807
11.4126341,-107.1853307,6.0284222
11.3210865,-107.3631059,5.9440888
11.2269366,-107.5396379,5.8609652
11.1301763,-107.7146898,5.7782730
11.0307598,-107.8881190,5.6960347
10.9284550,-108.0601095,5.6141264
10.8233735,-108.2302720,5.5321464
10.7154723,-108.3985056,5.4500684
10.6044921,-108.5650373,5.3673952
10.4906197,-108.7294165,5.2844559
10.3737796,-108.8915884,5.2012660
10.2537650,-109.0516445,5.1184186
10.1306982,-109.2092017,5.0363851
10.0043752,-109.3642224,4.9552207
9.8747483,-109.5164190,4.8763985
9.7416723,-109.6656645,4.7995286
9.6050284,-109.8118323,4.7243787
9.4649404,-109.9545326,4.6522761
9.3212123,-110.0936556,4.5824405
9.1738485,-110.2288906,4.5144048
9.0227941,-110.3599985,4.4492200
8.8679883,-110.4867469,4.3861650
8.7095799,-110.6087476,4.3246684
8.5474238,-110.7258522,4.2653579
8.3815253,-110.8377922,4.2076860
8.2122248,-110.9441004,4.1510536
8.0394028,-111.0446232,4.0956010
7.8629266,-111.1391843,4.0408577
7.6834200,-111.2272386,3.9862361
7.5010210,-111.3085048,3.9315668
7.3150564,-111.3829779,3.9142170
7.1266013,-111.4500305,3.8984579
6.9359078,-111.5095294,3.8835649
6.7428070,-111.5614981,3.8707694
6.5477245,-111.6057169,3.8624410
6.3513241,-111.6418805,3.8592318
6.1533816,-111.6700545,3.8620959
5.9545057,-111.6903643,3.8749505
5.7551128,-111.7029202,3.8968314
5.5551885,-111.7078909,3.9254360
5.3548929,-111.7054660,3.9601482
5.1554798,-111.6959283,4.0021820
4.9562580,-111.6795285,4.0474297
4.7573560,-111.6565079,4.0953678
4.5595628,-111.6272069,4.1461136
4.3628809,-111.5918875,4.1985051
4.1670005,-111.5507336,4.2525030
3.9724228,-111.5041078,4.3089804
3.7793905,-111.4523844,4.3698886
3.5874494,-111.3957845,4.4340397
3.3968974,-111.3347700,4.5025539
3.2078257,-111.2698048,4.5776290
3.0198602,-111.2012347,4.6566528
2.8330954,-111.1296123,4.7408224
2.6473329,-111.0554286,4.8315855
2.4624455,-110.9791863,4.9257369
2.2782114,-110.9013987,5.0241207
2.0944040,-110.8226735,5.1256271
1.9106833,-110.7436287,5.2255685
1.7268142,-110.6649165,5.3212788
1.5425618,-110.5871399,5.4054971
1.3576575,-110.5108628,5.4815624
1.1719493,-110.4366335,5.5454127
0.9851993,-110.3648671,5.5436781
0.7974281,-110.2959836,5.5076701
0.6085504,-110.2303113,5.4283657
0.4183018,-110.1680975,5.3552878
0.2270415,-110.1097435,5.2856349
0.0346505,-110.0554313,5.2202072
-0.1592206,-110.0052318,5.1579505
-0.3538430,-109.9594515,5.0971938
-0.5492593,-109.9181498,5.0379273
-0.7461627,-109.8812574,4.9800742
-0.9434895,-109.8490302,4.9229097
-1.1412494,-109.8214884,4.8664130
-1.3400499,-109.7986331,4.8108539
-1.5390314,-109.7807579,4.7560073
-1.7384408,-109.7680503,4.7017950
-1.9383996,-109.7606548,4.6483124
-2.1381471,-109.7586622,4.6256742
-2.3381342,-109.7622261,4.6066678
-2.5381409,-109.7714976,4.5879349
-2.7374049,-109.7864984,4.5699241
-2.9362971,-109.8073161,4.5527173
-3.1346440,-109.8340058,4.5363428
-3.3319508,-109.8665495,4.5215558
-3.5282186,-109.9049836,4.5087677
-3.7233048,-109.9493182,4.4976847
-3.9169011,-109.9995100,4.4891716
-4.1089459,-110.0555587,4.4842554
-4.2991648,-110.1173863,4.4820030
-4.4873426,-110.1849040,4.4830704
-4.6736043,-110.2581306,4.4893346
-4.8574728,-110.3368217,4.4988971
-5.0387667,-110.4208040,4.5118342
-5.2179008,-110.5101676,4.5305879
-5.3942640,-110.6044614,4.5526192
-5.5677412,-110.7035517,4.5777350
-5.7385333,-110.8075105,4.6067712
-5.9063020,-110.9159065,4.6383569
-6.0714164,-111.0287404,4.6713127
