x,y,v,theta
-15.5315012,24.0280605,3.206611,1.9419875089341458
-15.60401,24.2143463,3.1563423,1.8818925295535565
-15.6652416,24.4047806,3.0919956,1.8208889698695647
-15.7147007,24.5984033,3.0168204,1.758852049441036
-15.7520797,24.7948202,2.9215313,1.6947853381187312
-15.7767876,24.9930729,2.8104799,1.6275125665329353
-15.7881276,25.1928012,2.6890728,1.5566025695802013
-15.785289,25.3927771,2.5492214,1.4811673078644625
-15.7673523,25.5923625,2.3884652,1.4013853140613817
-15.7336556,25.789361,2.2113644,1.31205501645835
-15.6823557,25.9831838,1.9964286,1.1998612096916876
-15.6097268,26.1699196,1.7421047,1.084953235257273
-15.5166268,26.3462252,1.4461185,0.9060103752469915
-15.3939561,26.5027324,1.0697042,0.5226390387606112
-15.2207739,26.6024977,1.2672324,0.21796780260638432
-15.0190786,26.6471705,1.6139775,0.08315621583014514
-14.8241115,26.6634207,1.9647126,0.16537355361471504
-14.635979,26.6948196,2.2363974,0.1865762776142853
-14.4410198,26.7316224,2.4298885,0.1413955854547636
-14.2420342,26.7599471,2.5824541,0.0760180245068212
-14.0392686,26.7753907,2.715803,0.012486143799643306
-13.8394735,26.7778855,2.834913,-0.043882420422648796
-13.639474,26.7691034,2.9475097,-0.09361777211890517
-13.4385479,26.750238,3.0568623,-0.1367419803157908
-13.2407204,26.7230168,3.158788,-0.1730732933217463
-13.0429402,26.6884404,3.2603855,-0.2034178275578775
-12.8470254,26.6480289,3.3614326,-0.22807230849463658
-12.651764,26.6027066,3.4641536,-0.2505968812204458
-12.458834,26.5533208,3.56774,-0.2725961693821969
-12.2656614,26.4993184,3.6738469,-0.29285529649365427
-12.0743247,26.4416256,3.7808773,-0.3111638600507769
-11.884216,26.3804845,3.8891359,-0.32776517357225005
-11.6945673,26.3159983,3.9985116,-0.34272346327324177
-11.5064481,26.2488766,4.1082313,-0.35611736327364
-11.3190242,26.1791593,4.2182994,-0.36811974279424653
-11.1322954,26.1071377,4.3281573,-0.3788418221936723
-10.9467026,26.0332587,4.4377376,-0.388398783892232
-10.7615643,25.957503,4.5465673,-0.3969418752855361
-10.5770541,25.8801576,4.6543141,-0.4045948332267981
-10.3933665,25.8014989,4.7611742,-0.41149233511048566
-10.2100448,25.7214961,4.8663816,-0.41777992987754337
-10.0272184,25.6403372,4.969806,-0.4235612411286585
-9.8449936,25.558181,5.0718897,-0.4289202535655501
-9.6631237,25.4750092,5.17194,-0.43392664746458653
-9.4816629,25.3909235,5.2698584,-0.4386299296662043
-9.3006491,25.3060085,5.3662935,-0.4430644860933051
-9.1199725,25.2202721,5.4607601,-0.44726067579898693
-8.9396979,25.1337978,5.552889,-0.45122205302653334
-8.759729,25.0465915,5.643535,-0.4549884840227585
-8.5800447,24.9586859,5.7324081,-0.4586179881202018
-8.4007679,24.8701718,5.8189162,-0.462123586687162
-8.2217367,24.780997,5.9040957,-0.4655131742082247
-8.0429768,24.6911998,5.9878153,-0.4687951095215233
-7.8646101,24.6008658,6.0693254,-0.47198114632156385
-7.6864728,24.5099337,6.1496733,-0.4750811320679703
-7.508577,24.4184286,6.2288098,-0.47810330782217725
-7.331057,24.3264373,6.3059006,-0.48105538440648754
-7.1537556,24.2338943,6.3819652,-0.4839448496667098
-6.976679,24.1408166,6.4570001,-0.4867768967435373
-6.7999597,24.047287,6.5301517,-0.48955720421492205
-6.6234534,23.953241,6.6023884,-0.4922921559120053
-6.4471656,23.8586915,6.6737154,-0.49498406574392534
-6.271213,23.763711,6.7433393,-0.49763775185809106
-6.0954731,23.6682422,6.8121278,-0.5002591743061126
-5.9199507,23.5722948,6.8800966,-0.5028489294026309
-5.7447438,23.4759297,6.9465207,-0.5054117917356414
-5.5697514,23.3790976,7.0121796,-0.5079503477456137
-5.3949781,23.2818064,7.0770942,-0.510467605070976
-5.2205048,23.1841061,7.1405892,-0.5129657154807761
-5.0462485,23.0859547,7.2033882,-0.5154477913611704
-4.8722152,22.9873591,7.265506,-0.5179144592163484
-4.6984693,22.8883594,7.3263046,-0.5203696685028313
-4.5249441,22.7889203,7.3864732,-0.5228145624942475
-4.3516484,22.6890491,7.4460007,-0.5252505564266328
-4.1786273,22.5887739,7.5043174,-0.5276792659305614
-4.0058333,22.4880689,7.5620522,-0.5301038639095729
-3.8332764,22.3869408,7.6191744,-0.5325232150900806
-3.6609833,22.2854065,7.6751871,-0.5349410700186542
-3.4889252,22.1834494,7.7306574,-0.5373573995077918
-3.3171117,22.0810755,7.7855367,-0.5397741237470067
-3.145554,21.9782914,7.8393971,-0.5421917887735686
-2.9742401,21.8750897,7.8927487,-0.544612144857127
-2.8031782,21.7714747,7.9455266,-0.5470360607103572
-2.6323667,21.6674446,7.9973657,-0.5494641836235399
-2.4618087,21.5630003,8.0487248,-0.5518979445602036
-2.2915096,21.4581438,8.0995246,-0.5543380447285801
-2.1214582,21.3528667,8.1494555,-0.5567853506536518
-1.9516705,21.2471772,8.1989312,-0.5592406505899972
-1.7821485,21.1410747,8.2478602,-0.5617043846981942
-1.6128737,21.0345456,8.2959806,-0.5641775537423642
-1.4438735,20.9276049,8.3436671,-0.5666602243593771
-1.2751452,20.8202487,8.3908184,-0.569153586367897
-1.1066677,20.712461,8.4372108,-0.5716578337496144
-0.9384746,20.6042607,8.483185,-0.5741735523168816
-0.7705573,20.4956396,8.5286328,-0.576701679125634
-0.6028988,20.3865837,8.5733586,-0.5792422349019097
-0.4355315,20.2771111,8.6176788,-0.5817960565081953
-0.2684464,20.1672128,8.6614801,-0.5843633100793109
-0.101629,20.056876,8.7045894,-0.5869461237144813
0.0648898,19.9461174,8.7473035,-0.5895442053604976
0.231119,19.8349274,8.7895064,-0.5921579190170578
0.3970704,19.7232943,8.8310411,-0.5947880905081457
0.5627155,19.6112333,8.8721892,-0.597436624794934
0.7280626,19.4987344,8.9128336,-0.6001029235789737
0.8931209,19.385787,8.9528279,-0.6027880281507545
1.0578643,19.2724044,8.9924424,-0.6054918509183388
1.2223005,19.1585768,9.0315605,-0.6082165137300225
1.3864357,19.0442948,9.0700416,-0.6109621192285021
1.5502472,18.9295691,9.1081482,-0.6137282249618969
1.7137409,18.8143906,9.1457652,-0.6165170597930162
1.8769205,18.6987511,9.182754,-0.6193287629590575
2.0397668,18.5826586,9.2193721,-0.6221630028113521
2.202284,18.4661046,9.2555067,-0.6250226783603589
2.3644724,18.3490826,9.2910179,-0.6279058310030607
2.5263176,18.2315972,9.3261611,-0.6308151126460687
2.6878212,18.1136408,9.360826,-0.6337508420686135
2.8489801,17.9952091,9.3948693,-0.6367122043953213
3.0097851,17.8763025,9.428546,-0.6397014883917673
3.1702352,17.7569148,9.4617484,-0.6427191809596317
3.3303233,17.6370442,9.4943281,-0.6457654839499776
3.490046,17.5166861,9.5265413,-0.6488409427996816
3.6493997,17.3958359,9.5582825,-0.65194695037442
3.8083722,17.2744952,9.5893967,-0.6550846795787554
3.9669672,17.1526532,9.6201427,-0.6582533015556201
4.1251779,17.0303073,9.6504153,-0.6614549326329558
4.2829867,16.9074628,9.6800526,-0.6646898419739361
4.440405,16.7841024,9.7093168,-0.6679602228012413
4.5974225,16.6602251,9.7381014,-0.6712656777356847
4.7540154,16.5358408,9.766238,-0.6746074897494698
4.9102035,16.4109245,9.7939952,-0.6779882299000695
5.0659726,16.2854775,9.8212629,-0.6814066573459986
5.2212934,16.1595138,9.8478765,-0.6848632324757848
5.3761929,16.0330017,9.8741135,-0.6883747398147861
5.530652,15.9059425,9.8998631,-0.6919623216924622
5.6846236,15.7783554,9.9249952,-0.6955788984395704
5.8381609,15.6501888,9.9497867,-0.6992011648029365
5.9912403,15.5214607,9.9741387,-0.7028209098092403
6.1438176,15.3922091,9.9980076,-0.706452571882965
6.295959,15.2623748,10.0216366,-0.7100936442292548
6.4476248,15.131989,10.0449668,-0.7137334243391924
6.598784,15.0010789,10.0680606,-0.7173622350559007
6.7495017,14.869591,10.0910587,-0.7209714264019462
6.8997369,14.7375661,10.1139587,-0.7245526410378147
7.0494735,14.605026,10.1368315,-0.7280985610847338
7.1987727,14.4719259,10.1597062,-0.7316052254041733
7.3475913,14.3383147,10.182605,-0.7350672038131504
7.4959293,14.2042046,10.2055558,-0.7384829334045616
7.6438401,14.0695597,10.2285425,-0.7418494063780234
7.7912775,13.9344353,10.2515914,-0.7451664516144609
7.9382573,13.7988305,10.2746976,-0.7484338653533197
8.0848224,13.6627191,10.2978407,-0.7516513514440368
8.2309237,13.5261603,10.3210427,-0.754818948704506
8.3765917,13.3891394,10.3442867,-0.7579377169449641
8.5218575,13.2516404,10.3675592,-0.7610075812751722
8.6666708,13.1137244,10.3908782,-0.7640288082426515
8.8110744,12.9753642,10.4142252,-0.7670018645321374
8.9550881,12.836554,10.4375933,-0.7699287334591132
9.0986624,12.6973544,10.4609981,-0.7728070851049533
9.2418491,12.5577288,10.4844221,-0.7756387575569188
9.3846577,12.4176808,10.5078625,-0.7784243989664639
9.5270429,12.2772678,10.5313338,-0.7811628856189269
9.6690603,12.1364483,10.554819,-0.7838564010692243
9.8107073,11.9952374,10.5783192,-0.7865027774363117
9.9519579,11.8536744,10.6018446,-0.7891044756119868
10.092854,11.71173,10.6253817,-0.7916599013557511
10.233389,11.5694239,10.6489335,-0.7941701690809768
10.373555,11.426777,10.6725061,-0.7966357191707434
10.5133785,11.2837751,10.6960893,-0.799055828645185
10.6528534,11.1404374,10.7196876,-0.8014317149437544
10.7919837,10.9967725,10.7433037,-0.8037631848561371
10.9307836,10.8527785,10.7669298,-0.8060501426023952
11.0692509,10.7084705,10.7905721,-0.8082925231936312
11.2073948,10.5638518,10.8142302,-0.8104922232482515
11.3452207,10.4189291,10.8378984,-0.8126473118103471
11.4827334,10.2737103,10.8615847,-0.8147582738458942
11.6199406,10.1282001,10.8852858,-0.8168277036373071
11.7568426,9.9824103,10.9089976,-0.818849265870495
11.8934545,9.8363388,10.9327303,-0.82080479564148
12.0297808,9.6900001,10.9564772,-0.8227099273598872
12.1658178,9.543413,10.9802358,-0.8245825229795012
12.3015945,9.3965558,11.0040194,-0.8264376575285738
12.4370903,9.2494559,11.0278161,-0.8282646640251465
12.5723106,9.1021158,11.0516256,-0.8300523121046193
12.7072812,8.954519,11.0754601,-0.8318017234283379
12.8419851,8.8066954,11.0993069,-0.833511935051913
12.9764334,8.6586445,11.1231688,-0.8351827761602172
13.1106428,8.5103596,11.1470557,-0.8368137208590621
13.2446036,8.3618633,11.1709563,-0.8384030247269485
13.3783283,8.2131542,11.194876,-0.8399526773512856
13.5118271,8.0642328,11.2188226,-0.8414586246579246
13.6450965,7.9151161,11.2427854,-0.8429222182713966
13.7781493,7.7658025,11.2667735,-0.8443422947402833
13.9109918,7.616298,11.2907924,-0.8457174254351056
14.0436251,7.4666149,11.3148311,-0.8470464519548
14.1760617,7.316753,11.3389047,-0.8483283744979919
14.3083063,7.1667212,11.3630134,-0.8495619369136854
14.4403636,7.0165288,11.3871467,-0.850746372803364
14.5722451,6.8661776,11.4113266,-0.8518788376816467
14.7039555,6.715678,11.4355445,-0.8529582092825229
14.8355027,6.5650371,11.4597908,-0.8539846482863876
14.9668963,6.41426,11.4840937,-0.85495396285257
15.098143,6.2633564,11.5084316,-0.8558673711208824
15.2292524,6.1123323,11.5327983,-0.8567223546220718
15.3602319,5.961197,11.55722,-0.8575184214215266
15.4910912,5.8099573,11.5816645,-0.8582563825078839
15.6218403,5.6586194,11.606132,-0.8589339167198359
15.7524842,5.507196,11.6306271,-0.8595545575849014
15.8830356,5.3556898,11.6551257,-0.8601170980959517
16.0135032,5.2041085,11.6796276,-0.8606237057460412
16.1438904,5.0524653,11.7041114,-0.8610788683316583
16.2742112,4.9007597,11.7285764,-0.8614815594542093
16.4044717,4.7490007,11.7530127,-0.8618352067752014
16.5346747,4.5972001,11.7773964,-0.8621410939455084
16.6648351,4.4453552,11.8017507,-0.8623971860620879
16.7949559,4.2934778,11.8260604,-0.862600519443375
16.9250426,4.1415777,11.8503407,-0.8627425937466233
17.0551127,3.9896533,11.8745911,-0.8628106708902228
17.1851695,3.8377235,11.8987722,-0.8627794400718868
17.3152293,3.6857998,11.9224723,-0.8626151409784474
17.4453202,3.5338903,11.9457895,-0.8622808026500874
17.5754558,3.3820314,11.96821,-0.8617367192097046
17.7056748,3.2302424,11.9895955,-0.8609479883501041
17.8360198,3.0785488,12.0101468,-0.8598867010041829
17.9665154,2.9270056,12.0285262,-0.8585311692480779
18.0972184,2.775637,12.045118,-0.8568375645115789
18.2281915,2.6244739,12.0602084,-0.854780837556116
18.3594546,2.4736042,12.071462,-0.8523795460919108
18.491091,2.3230371,12.0806337,-0.8496521839011125
18.6231444,2.1728218,12.087573,-0.8466204978640433
18.755636,2.0230263,12.0904684,-0.8433237714666133
18.8886314,1.8736564,12.0915831,-0.8397851112190282
19.0221571,1.7247552,12.0904368,-0.83604148944279
19.1562281,1.5763673,12.0867226,-0.832191143687673
19.2908793,1.4284859,12.0600106,-0.8282657163251799
19.4261084,1.2811359,11.9865917,-0.8242495097061445
19.5619219,1.134337,11.9056986,-0.8200764912749945
19.6983557,0.9880966,11.8232274,-0.8157234725331156
19.8354196,0.842457,11.7421893,-0.8112112958201955
19.9731372,0.6974395,11.6622775,-0.8065568598025779
20.1115363,0.5530562,11.5830435,-0.8017741422553959
20.2506163,0.4093448,11.504862,-0.7968790525437573
20.3903998,0.2663142,11.4272689,-0.7918822947204723
20.530903,0.123977,11.3500953,-0.7867926574911682
20.672119,-0.0176334,11.2736077,-0.7816168047446748
20.8140705,-0.1585154,11.197483,-0.7763591531980586
20.9567653,-0.2986536,11.1216784,-0.7710227940789792
21.1001969,-0.4380196,11.0464517,-0.7656141179368265
21.2443855,-0.5766129,10.9714246,-0.760132364091425
21.3893327,-0.7144147,10.8966387,-0.7545816855900612
21.5350387,-0.8514062,10.822157,-0.7489624870581539
21.6815152,-0.9875796,10.747808,-0.7432747004740058
21.8287629,-1.1229168,10.6736384,-0.7375206576771544
21.9767869,-1.2574045,10.5996453,-0.7316999487604536
22.1255914,-1.3910285,10.5257389,-0.7258134002081882
22.2751794,-1.5237738,10.4519577,-0.7198586943484602
22.4255568,-1.6556274,10.3782909,-0.7138365514581839
22.5767226,-1.7865705,10.3046973,-0.70774492227355
22.7286859,-1.9165926,10.2312392,-0.7015807684383084
22.8814486,-2.0456762,10.1579041,-0.6953434758079793
23.0350069,-2.173799,10.0846642,-0.6890287120337966
23.1893801,-2.3009569,10.011668,-0.6826319771590799
23.3445608,-2.4271225,9.9388972,-0.6761495895392957
23.5005456,-2.5522711,9.8663157,-0.6695767303620062
23.6573675,-2.6764059,9.7942623,-0.6629090546502848
23.8150059,-2.7994863,9.7224344,-0.6561552631581713
23.9734619,-2.9214915,9.6508727,-0.6493191478008234
24.1327636,-3.0424223,9.5795888,-0.642399306374453
24.2928954,-3.1622457,9.5083027,-0.635745030639544
24.453813,-3.280995,9.4369707,-0.6297050439789279
24.6155783,-3.3988674,9.3649682,-0.6234393888668711
24.7779916,-3.5156611,9.2922073,-0.6165743221784991
24.9411418,-3.6312938,9.2179656,-0.6091490787680173
25.1054259,-3.7459071,9.1406273,-0.6016270450191458
25.2701711,-3.8590093,9.0607062,-0.594293207944371
25.4358475,-3.970972,8.9761233,-0.5872725634855985
25.6026107,-4.0819717,8.8854177,-0.580902652283628
25.7696212,-4.1916073,8.79008,-0.5756386545358054
25.9371673,-4.3003368,8.6886039,-0.5717530850559555
26.1055392,-4.4086748,8.5808775,-0.5682893648445752
26.2735666,-4.51597,8.4741275,-0.5655210672263601
26.4424462,-4.6231524,8.3700669,-0.564712082279605
26.6108795,-4.7298605,8.2753918,-0.5674444547998746
26.7792989,-4.8372058,8.1872167,-0.5724943489475051
26.948015,-4.9459422,8.1039079,-0.5787720456349184
27.1152117,-5.055191,8.0269142,-0.5860412455851314
27.2818444,-5.165808,7.9531984,-0.5942755728698547
27.4479922,-5.278085,7.8816851,-0.6033866136894757
27.6125686,-5.3914979,7.8139334,-0.6131476383923785
27.7763566,-5.5067415,7.7482463,-0.6240151783869871
27.9386086,-5.623561,7.6843556,-0.6363991117080606
28.0997685,-5.742652,7.6230898,-0.649931439097064
28.258984,-5.8636711,7.5627091,-0.6633817342755007
28.4163646,-5.98667,7.5034746,-0.6754445938360797
28.5726559,-6.1118835,7.4456013,-0.6872470148150793
28.727124,-6.2386583,7.3884157,-0.6991781331824902
28.8800889,-6.3672841,7.3321229,-0.7111855996758333
29.031717,-6.4979257,7.2769832,-0.723297382433363
29.1815548,-6.6302203,7.2225583,-0.7355753485353174
29.3297628,-6.7643498,7.1690422,-0.7481157404293787
29.4764195,-6.9004594,7.1383933,-0.7608926624961236
29.6212154,-7.0383271,7.1109641,-0.773819110984308
29.7642046,-7.1780427,7.0836965,-0.7868219740227578
29.9054545,-7.3196954,7.0570184,-0.7999235079594573
30.0447816,-7.46313,7.0308325,-0.8131258212615358
30.1821987,-7.608387,7.0051649,-0.8264279806097117
30.317701,-7.7554911,6.980722,-0.8398322166174139
30.4512023,-7.9043792,6.957109,-0.8533335973394705
30.5826948,-8.0550716,6.934324,-0.8669272504814236
30.7121159,-8.2075247,6.9130995,-0.8806006322474228
30.8394371,-8.3617291,6.893139,-0.8943431405058165
30.9646524,-8.5177,6.8742963,-0.908095411596569
31.0876942,-8.6753566,6.8573253,-0.9217663606625528
31.2085829,-8.8346985,6.8421462,-0.9355102272202241
31.32727,-8.9956864,6.8283617,-0.9493971101685984
31.4437005,-9.1582935,6.8166159,-0.9633531056128178
31.557859,-9.322522,6.8069852,-0.9773280895631781
31.6697011,-9.4883146,6.7987215,-0.9913007055676927
31.7792126,-9.6556488,6.7921215,-1.0052652817324346
31.886394,-9.8245231,6.787147,-1.019213837943901
31.9911947,-9.9948519,6.7829917,-1.0331385340199146
32.0936048,-10.1666088,6.7796725,-1.0470331858372652
32.1936426,-10.3398136,6.77751,-1.0608897058212137
32.2912557,-10.5143608,6.7761421,-1.0746913600815051
32.3864412,-10.6902213,6.7756046,-1.088422480942237
32.4792219,-10.8674082,6.7773743,-1.1020558464219234
32.5695669,-11.0458208,6.7808361,-1.1155615682598772
32.6574946,-11.2254382,6.786014,-1.128905493594142
32.7430187,-11.4062149,6.7945356,-1.1420333473725575
32.8261529,-11.5880782,6.8059593,-1.1549169572726323
32.906953,-11.7710332,6.8199081,-1.1674843429206303
32.9854404,-11.9549725,6.8378726,-1.179652640033724
33.0616582,-12.1397911,6.8598306,-1.191796433867933
33.1356459,-12.3255715,6.8847818,-1.203824873075922
33.2074083,-12.5122665,6.9138613,-1.215171113177981
33.276973,-12.6995622,6.9476862,-1.225524147443237
33.3446981,-12.8878549,6.9845895,-1.234911818066455
33.410647,-13.076759,7.0254944,-1.2434981913155458
33.4748987,-13.266008,7.071234,-1.2512098730232408
33.5377658,-13.4559787,7.1196773,-1.2579827479153247
33.5993299,-13.6463247,7.171648,-1.2637608042451165
33.6597594,-13.8369168,7.2271959,-1.268522248039643
33.7193228,-14.0279294,7.2844781,-1.2722801922224078
33.7781468,-14.2190957,7.3439666,-1.2750715995285493
33.8364447,-14.4104509,7.4048492,-1.2769807223374872
33.8943738,-14.6019059,7.4662844,-1.2781232404012588
33.9520788,-14.7934093,7.528164,-1.2786569834904775
34.0097113,-14.9850423,7.5898675,-1.278670653111552
34.06729,-15.1765059,7.6510634,-1.278171169882672
34.1249949,-15.3680422,7.7106226,-1.2770806006653106
34.182939,-15.5596158,7.7680774,-1.2753435223473242
34.2411304,-15.7508079,7.8238001,-1.2729283382642793
34.2998389,-15.9420397,7.8762975,-1.2698187048565843
34.3591793,-16.1332089,7.9251064,-1.2658942049363737
34.4191619,-16.3238019,7.9710372,-1.2609922403746807
34.4801167,-16.5142193,8.0127062,-1.2550718320899652
34.5422244,-16.704354,8.0494779,-1.2490258384082555
34.6054368,-16.8939786,8.082908,-1.2429810729577957
34.6698146,-17.0832774,8.1125601,-1.2365185646348749
34.7354337,-17.2722118,8.1372285,-1.2296752443427552
34.8023259,-17.4606412,8.1592897,-1.2224995245449035
34.8705868,-17.6486362,8.1788704,-1.2150383740413893
34.9402304,-17.8360681,8.1952507,-1.207353181742255
35.0113124,-18.0229593,8.2102869,-1.199498574344597
35.0838902,-18.2093636,8.2243417,-1.1915269420989736
35.1579285,-18.3951254,8.2376707,-1.1834926017059317
35.2334402,-18.5802455,8.2511576,-1.1754385816916815
35.3104822,-18.7648516,8.2649773,-1.1674016236022664
35.3890015,-18.9488235,8.2794808,-1.1594182780661468
35.4689363,-19.1320465,8.2951409,-1.1515156237086037
35.5503682,-19.314748,8.311611,-1.143708571891085
35.6332444,-19.4968531,8.3290584,-1.1360198474951084
35.7174359,-19.6781382,8.3479006,-1.128458416630836
35.8030541,-19.8589047,8.3675114,-1.1210246401340604
35.8900509,-20.0391068,8.3879455,-1.1137322069454572
35.9782599,-20.2184672,8.4096361,-1.106581014602675
36.0678096,-20.3973127,8.4319592,-1.0995711665792243
36.1586521,-20.5756072,8.4549392,-1.0927102532793453
36.2506176,-20.7530849,8.4790332,-1.0860029892409178
36.3438281,-20.9300494,8.5036803,-1.0794485228114248
36.4382305,-21.1064627,8.528907,-1.0730543653096878
36.5336783,-21.2821203,8.5551641,-1.0668262248383507
36.630266,-21.4572666,8.5819314,-1.060763486380819
36.7279337,-21.6318597,8.6092531,-1.0548740079210226
36.8265745,-21.8057803,8.6375295,-1.0491603917176109
36.9262415,-21.9791938,8.6662794,-1.0436224018172149
37.0268724,-22.1520614,8.695573,-1.0382649177703085
37.1284043,-22.3243472,8.7257295,-1.0330890958547165
37.2308438,-22.4961341,8.7563218,-1.028095472746305
37.3341343,-22.6673981,8.7874451,-1.0232839635940085
37.4382503,-22.8381675,8.81933,-1.0186547615737918
37.5431546,-23.0084513,8.8516125,-1.0142072831020748
37.6488057,-23.1782516,8.8844064,-1.0099397900709899
37.7552027,-23.3476349,8.9178614,-1.0058524094675916
37.862272,-23.5165517,8.9516766,-1.0019402840068896
37.9699945,-23.6850377,8.9859736,-0.9982029759189917
38.0783813,-23.8531748,9.0208409,-0.9946916290924354
38.1873171,-24.0208676,9.0560335,-0.9914279400821476
38.2968031,-24.1882093,9.091671,-0.988390982407822
38.4068176,-24.3552493,9.1277917,-0.9854134215696199
38.5173044,-24.5219239,9.1641905,-0.9824821007791079
38.6282893,-24.6882889,9.2009646,-0.9796999156087496
38.73975,-24.8543644,9.2381298,-0.977067590795558
38.8516289,-25.0201184,9.2755214,-0.9745848761353474
38.9639252,-25.1856033,9.3132158,-0.9722540655620453
39.0766157,-25.3508389,9.3512099,-0.9700755615410975
39.1896539,-25.5158111,9.3893751,-0.9680481655710388
39.3030304,-25.6805597,9.4277642,-0.9661711251725175
39.4167214,-25.8451031,9.4663645,-0.9644445681120876
39.530689,-26.0094394,9.5050809,-0.9628688879736114
39.6449181,-26.1735998,9.5439436,-0.9614410819629292
39.7593841,-26.3376007,9.5829317,-0.9601629809301792
39.874056,-26.50145,9.6219815,-0.9590320749578939
39.9889148,-26.6651719,9.6611016,-0.9580474934383036
40.103935,-26.828781,9.700258,-0.9572072455706436
40.219092,-26.9922925,9.739417,-0.956508324724499
40.3343644,-27.1557251,9.7785636,-0.9559464011275579
40.4497265,-27.3190899,9.8176364,-0.955513207761059
40.5651614,-27.4824076,9.8566374,-0.9552001636465841
40.6806483,-27.6456904,9.895521,-0.9549913789632025
40.7961647,-27.8089426,9.9341869,-0.9548691405881511
40.9117056,-27.9721871,9.9726884,-0.9548097032522952
41.0272571,-28.135426,10.0109465,-0.9547847979171536
41.1428055,-28.2986519,10.048826,-0.9547761100602341
41.2583624,-28.4618868,10.0864764,-0.9547739827067011
41.3739206,-28.6251228,10.1238206,-0.9547767264438973
41.4894685,-28.7883452,10.160791,-0.9547809021131454
41.6050255,-28.9515819,10.1975382,-0.9547859829837156
41.7205826,-29.1148205,10.2339875,-0.9547909788703371
41.8361263,-29.2780419,10.2700732,-0.9547948740878861
41.951682,-29.4412816,10.305942,-0.9547993265769349
42.0672376,-29.6045227,10.3415194,-0.954801916102274
42.1827777,-29.7677428,10.376744,-0.9548038982317147
42.2983331,-29.9309852,10.4117581,-0.9548038477795421
42.4138883,-30.0942273,10.4464851,-0.9548007648520135
42.5294267,-30.2574446,10.4808714,-0.9547997119637303
42.6449844,-30.4206888,10.5150379,-0.9548092034795248
42.7605385,-30.5839312,10.548885,-0.9548457086654909
42.8760678,-30.7471512,10.5822901,-0.9549350081092378
42.9916053,-30.9104137,10.6153996,-0.9550737682028761
43.1071151,-31.0736851,10.6480565,-0.9552452439030539
43.2225824,-31.2369558,10.6801551,-0.9554673220445379
43.338039,-31.4002883,10.7118887,-0.9557927904161387
43.4534296,-31.5636402,10.7430505,-0.9562974046183794
43.5687314,-31.7270413,10.7735913,-0.9569383655411373
43.6839415,-31.8905348,10.8037217,-0.9576899650832064
43.79902,-32.0541025,10.8331851,-0.958558406624697
43.9139553,-32.2177685,10.8620007,-0.9595417264480621
44.0287375,-32.3815587,10.8903745,-0.9606403213039596
44.1433327,-32.5454649,10.9179997,-0.9618526299484785
44.2577312,-32.7095129,10.9449711,-0.9631787494946678
44.3719134,-32.8737144,10.9714758,-0.9646169182455163
44.4858575,-33.0380773,10.9971525,-0.966167392999604
44.5995492,-33.2026204,11.0221795,-0.9678282145068507
44.7129621,-33.3673443,11.0467169,-0.9695988170634858
44.8260893,-33.5322777,11.0703483,-0.9714774775628388
44.9389069,-33.697424,11.0933412,-0.9734640262682386
45.0513839,-33.862776,11.1158239,-0.9755554976804651
45.1635317,-34.0283878,11.1373289,-0.9777523924128578
45.2753111,-34.1942392,11.1582131,-0.9800518343421507
45.38669,-34.3603191,11.1785701,-0.9824516499330203
45.4976993,-34.5267097,11.1978912,-0.9849521765454169
45.6082812,-34.6933608,11.2166133,-0.9875490802524891
45.7184054,-34.8602613,11.2347963,-0.9902414391256852
45.8281219,-35.0275218,11.2519031,-0.9930272599969469
45.9373535,-35.1950589,11.2684328,-0.9959037646161433
46.0460735,-35.3628644,11.284416,-0.9988696767398393
46.154349,-35.531075,11.2992998,-1.001921776812813
46.2620851,-35.6995754,11.3136219,-1.0050576073970778
46.3692597,-35.8683615,11.3273918,-1.008276720228454
46.4759528,-36.0375907,11.3400505,-1.0115755260368535
46.5820565,-36.2071221,11.3521518,-1.0149518785829619
46.6875528,-36.3769554,11.3636945,-1.0184039934947904
46.7925289,-36.5472601,11.3741309,-1.0219299490084945
46.8968714,-36.7178808,11.3840129,-1.025524793411919
47.0005653,-36.8888185,11.3933405,-1.0291873108076721
47.103698,-37.0602438,11.4016316,-1.0329118619475746
47.206161,-37.2320009,11.4094105,-1.036692270179489
47.307941,-37.4040884,11.4166943,-1.0405246411840359
47.4091195,-37.5766649,11.4231679,-1.0443983716958998
47.5096036,-37.7495888,11.4292755,-1.0483062334715285
47.609382,-37.9228534,11.4350596,-1.0522371013283125
47.7085257,-38.0965915,11.4404542,-1.0561761247920909
47.8069667,-38.2706877,11.4457607,-1.060172363575633
47.9046848,-38.4451288,11.4510219,-1.0642373591818728
48.0017213,-38.6200167,11.4563787,-1.0682750482053804
48.0980389,-38.7952732,11.461929,-1.0722234830007507
48.1936669,-38.9709144,11.4676583,-1.0760759540181064
48.2886211,-39.1469293,11.4737322,-1.0798911787201295
48.3829003,-39.3233,11.4801496,-1.0836694615813818
48.4765156,-39.5000316,11.4868283,-1.0874072762770675
48.5694693,-39.6771112,11.4938939,-1.091104651503187
48.6617625,-39.8545234,11.5013406,-1.0947623403796536
48.7534138,-40.0322868,11.5090446,-1.0983798177490818
48.8444212,-40.2103801,11.5170891,-1.1019590975592541
48.934781,-40.3887791,11.5255057,-1.1055000711770224
49.0245189,-40.5675176,11.5341545,-1.109003930222767
